source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0050900,leukocyte migration,2.5498045435689837e-05,True,"""The movement of a leukocyte within or between different tissues and organs of the body."" [GOC:add, ISBN:0781735149, PMID:14680625, PMID:14708592, PMID:7507411, PMID:8600538]",354,1896,65,19147,0.034282700421940926,0.18361581920903955,query_1,"['GO:0002376', 'GO:0016477']"
GO:BP,GO:0035150,regulation of tube size,2.783868311851021e-05,True,"""Ensuring that a tube is of the correct length and diameter. Tube size must be maintained not only during tube formation, but also throughout development and in some physiological processes."" [PMID:10887083]",129,1896,32,19147,0.016877637130801686,0.24806201550387597,query_1,['GO:0090066']
GO:BP,GO:0007162,negative regulation of cell adhesion,2.9492017589314328e-05,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of cell adhesion."" [GOC:go_curators]",262,1896,52,19147,0.027426160337552744,0.1984732824427481,query_1,"['GO:0007155', 'GO:0030155', 'GO:0048523']"
GO:BP,GO:0061041,regulation of wound healing,3.464694635890935e-05,True,"""Any process that modulates the rate, frequency, or extent of the series of events that restore integrity to a damaged tissue, following an injury."" [GOC:BHF, GOC:dph]",118,1896,30,19147,0.015822784810126583,0.2542372881355932,query_1,"['GO:0042060', 'GO:1903034']"
GO:BP,GO:1903522,regulation of blood circulation,3.483791491366058e-05,True,"""Any process that modulates the frequency, rate or extent of blood circulation."" [GO_REF:0000058, GOC:mr, GOC:TermGenie, PMID:10659969]",215,1896,45,19147,0.023734177215189875,0.20930232558139536,query_1,"['GO:0008015', 'GO:0044057']"
GO:BP,GO:0032879,regulation of localization,3.5378179298714594e-05,True,"""Any process that modulates the frequency, rate or extent of any process in which a cell, a substance, or a cellular entity is transported to, or maintained in, a specific location."" [GOC:mah]",1709,1896,228,19147,0.12025316455696203,0.1334113516676419,query_1,"['GO:0050789', 'GO:0051179']"
GO:BP,GO:0071695,anatomical structure maturation,3.5378179298714594e-05,True,"""A developmental process, independent of morphogenetic (shape) change, that is required for an anatomical structure to attain its fully functional state."" [GOC:mah]",222,1896,46,19147,0.024261603375527425,0.2072072072072072,query_1,"['GO:0021700', 'GO:0048856']"
GO:BP,GO:0002252,immune effector process,3.600472336087454e-05,True,"""Any process of the immune system that executes a component of an immune response. An effector immune process takes place after its activation."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",619,1896,99,19147,0.05221518987341772,0.15993537964458804,query_1,['GO:0002376']
GO:BP,GO:1903034,regulation of response to wounding,3.976461880763082e-05,True,"""Any process that modulates the frequency, rate or extent of response to wounding."" [GO_REF:0000058, GOC:kmv, GOC:TermGenie, PMID:19164535]",150,1896,35,19147,0.018459915611814346,0.23333333333333334,query_1,"['GO:0009611', 'GO:0080134']"
GO:BP,GO:0007389,pattern specification process,4.1698452399676145e-05,True,"""Any developmental process that results in the creation of defined areas or spaces within an organism to which cells respond and eventually are instructed to differentiate."" [GOC:go_curators, GOC:isa_complete, ISBN:0521436125]",389,1896,69,19147,0.03639240506329114,0.17737789203084833,query_1,"['GO:0007275', 'GO:0032501']"
GO:BP,GO:0006956,complement activation,4.272908455233873e-05,True,"""Any process involved in the activation of any of the steps of the complement cascade, which allows for the direct killing of microbes, the disposal of immune complexes, and the regulation of other immune processes; the initial steps of complement activation involve one of three pathways, the classical pathway, the alternative pathway, and the lectin pathway, all of which lead to the terminal complement pathway."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",52,1896,18,19147,0.00949367088607595,0.34615384615384615,query_1,"['GO:0002252', 'GO:0002253', 'GO:0006959']"
GO:BP,GO:0097435,supramolecular fiber organization,4.6562447709985905e-05,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a supramolecular fiber, a polymer consisting of an indefinite number of protein or protein complex subunits that have polymerised to form a fiber-shaped structure."" [GOC:pr]",711,1896,110,19147,0.0580168776371308,0.15471167369901548,query_1,['GO:0016043']
GO:BP,GO:0048738,cardiac muscle tissue development,5.3021468439563e-05,True,"""The process whose specific outcome is the progression of cardiac muscle over time, from its formation to the mature structure."" [GOC:dph, GOC:jid, GOC:lm]",198,1896,42,19147,0.022151898734177215,0.21212121212121213,query_1,"['GO:0007507', 'GO:0014706']"
GO:BP,GO:0003015,heart process,5.5777166303488726e-05,True,"""A circulatory system process carried out by the heart. The heart is a hollow, muscular organ, which, by contracting rhythmically, keeps up the circulation of the blood. The heart is a hollow, muscular organ, which, by contracting rhythmically, keeps up the circulation of the blood."" [GOC:mtg_cardio]",212,1896,44,19147,0.023206751054852322,0.20754716981132076,query_1,['GO:0003013']
GO:BP,GO:0030324,lung development,5.5777166303488726e-05,True,"""The process whose specific outcome is the progression of the lung over time, from its formation to the mature structure. In all air-breathing vertebrates the lungs are developed from the ventral wall of the oesophagus as a pouch which divides into two sacs. In amphibians and many reptiles the lungs retain very nearly this primitive sac-like character, but in the higher forms the connection with the esophagus becomes elongated into the windpipe and the inner walls of the sacs become more and more divided, until, in the mammals, the air spaces become minutely divided into tubes ending in small air cells, in the walls of which the blood circulates in a fine network of capillaries. In mammals the lungs are more or less divided into lobes, and each lung occupies a separate cavity in the thorax."" [GOC:jid, UBERON:0002048]",185,1896,40,19147,0.02109704641350211,0.21621621621621623,query_1,"['GO:0030323', 'GO:0048513', 'GO:0060541']"
GO:BP,GO:0007517,muscle organ development,5.756160584524622e-05,True,"""The process whose specific outcome is the progression of the muscle over time, from its formation to the mature structure. The muscle is an organ consisting of a tissue made up of various elongated cells that are specialized to contract and thus to produce movement and mechanical work."" [GOC:jid, ISBN:0198506732]",304,1896,57,19147,0.030063291139240507,0.1875,query_1,"['GO:0048513', 'GO:0061061']"
GO:BP,GO:0007610,behavior,5.824885207234284e-05,True,"""The internally coordinated responses (actions or inactions) of animals (individuals or groups) to internal or external stimuli, via a mechanism that involves nervous system activity."" [GOC:ems, GOC:jl, ISBN:0395448956, PMID:20160973]",539,1896,88,19147,0.046413502109704644,0.16326530612244897,query_1,['GO:0032501']
GO:BP,GO:0072593,reactive oxygen species metabolic process,5.9609366530811566e-05,True,"""The chemical reactions and pathways involving a reactive oxygen species, any molecules or ions formed by the incomplete one-electron reduction of oxygen. They contribute to the microbicidal activity of phagocytes, regulation of signal transduction and gene expression, and the oxidative damage to biopolymers."" [GOC:mah]",199,1896,42,19147,0.022151898734177215,0.21105527638190955,query_1,['GO:0008152']
GO:BP,GO:0030595,leukocyte chemotaxis,6.109613498634387e-05,True,"""The movement of a leukocyte in response to an external stimulus."" [GOC:add, GOC:jl]",206,1896,43,19147,0.02267932489451477,0.2087378640776699,query_1,"['GO:0050900', 'GO:0060326']"
GO:BP,GO:0032835,glomerulus development,6.126221014420507e-05,True,"""The progression of the glomerulus over time from its initial formation until its mature state. The glomerulus is a capillary tuft which forms a close network with the visceral epithelium (podocytes) and the mesangium to form the filtration barrier and is surrounded by Bowman's capsule in nephrons of the vertebrate kidney. The glomerulus is part of the nephron and is restricted to one body segment."" [GOC:mah, GOC:mtg_kidney_jan10]",69,1896,21,19147,0.011075949367088608,0.30434782608695654,query_1,"['GO:0048856', 'GO:0072006']"
GO:BP,GO:0003203,endocardial cushion morphogenesis,6.87204807728628e-05,True,"""The process in which the anatomical structure of the endocardial cushion is generated and organized. The endocardial cushion is a specialized region of mesenchymal cells that will give rise to the heart septa and valves."" [GOC:mtg_heart]",39,1896,15,19147,0.007911392405063292,0.38461538461538464,query_1,"['GO:0003007', 'GO:0003197', 'GO:0072132']"
GO:BP,GO:0008217,regulation of blood pressure,7.022141352936986e-05,True,"""Any process that modulates the force with which blood travels through the circulatory system. The process is controlled by a balance of processes that increase pressure and decrease pressure."" [GOC:dph, GOC:mtg_cardio, ISBN:0721643949]",141,1896,33,19147,0.01740506329113924,0.23404255319148937,query_1,"['GO:0008015', 'GO:0065008']"
GO:BP,GO:1901343,negative regulation of vasculature development,7.111481025372616e-05,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of vasculature development."" [GOC:TermGenie]",104,1896,27,19147,0.014240506329113924,0.25961538461538464,query_1,"['GO:0001944', 'GO:0051093', 'GO:0051241', 'GO:1901342']"
GO:BP,GO:0003205,cardiac chamber development,7.143089334099813e-05,True,"""The progression of a cardiac chamber over time, from its formation to the mature structure. A cardiac chamber is an enclosed cavity within the heart."" [GOC:mtg_heart]",154,1896,35,19147,0.018459915611814346,0.22727272727272727,query_1,"['GO:0007507', 'GO:0048856']"
GO:BP,GO:0048585,negative regulation of response to stimulus,7.213941481371682e-05,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]",1551,1896,208,19147,0.10970464135021098,0.134107027724049,query_1,"['GO:0048519', 'GO:0048583', 'GO:0050896']"
GO:BP,GO:0031347,regulation of defense response,7.23065474207004e-05,True,"""Any process that modulates the frequency, rate or extent of a defense response."" [GOC:mah]",751,1896,114,19147,0.060126582278481014,0.151797603195739,query_1,"['GO:0006952', 'GO:0080134']"
GO:BP,GO:0032102,negative regulation of response to external stimulus,7.456779634014321e-05,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a response to an external stimulus."" [GOC:mah]",351,1896,63,19147,0.03322784810126582,0.1794871794871795,query_1,"['GO:0009605', 'GO:0032101', 'GO:0048585']"
GO:BP,GO:0048762,mesenchymal cell differentiation,7.986848078211067e-05,True,"""The process in which a relatively unspecialized cell acquires specialized features of a mesenchymal cell. A mesenchymal cell is a loosely associated cell that is part of the connective tissue in an organism. Mesenchymal cells give rise to more mature connective tissue cell types."" [GOC:dph, GOC:jid]",236,1896,47,19147,0.024789029535864978,0.19915254237288135,query_1,"['GO:0030154', 'GO:0060485']"
GO:BP,GO:0048519,negative regulation of biological process,8.335571720902645e-05,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:jid]",4602,1896,538,19147,0.28375527426160335,0.11690569317687961,query_1,"['GO:0008150', 'GO:0050789']"
GO:BP,GO:0090077,foam cell differentiation,8.335571720902645e-05,True,"""The process in which a relatively unspecialized cell acquires the specialized features of a foam cell. A foam cell is a type of cell containing lipids in small vacuoles and typically seen in atherosclerotic lesions, as well as other conditions."" [GOC:add, GOC:BHF, GOC:dph, GOC:tb]",35,1896,14,19147,0.007383966244725738,0.4,query_1,['GO:0030154']
GO:BP,GO:0010742,macrophage derived foam cell differentiation,8.335571720902645e-05,True,"""The process in which a monocyte acquires the specialized features of a foam cell. A foam cell is a type of cell containing lipids in small vacuoles and typically seen in atherosclerotic lesions, as well as other conditions."" [GOC:add, GOC:dph, GOC:tb]",35,1896,14,19147,0.007383966244725738,0.4,query_1,['GO:0090077']
